Event Receive Hour,Host Name,AVG(CPU Util),AVG(Memory Util),SUM(Sent Bytes64) (Byte),SUM(Received Bytes64) (Byte)
2022-02-04 07:00:00,ussvnplesx59.fortinet-us.com,46.04,54.32,179368448000,99405332480
2022-02-04 07:00:00,ussvnplesx55.fortinet-us.com,45.70,86.25,42001879040,11422945280
2022-02-04 07:00:00,ussvnplesx52.fortinet-us.com,42.95,86.41,44798361600,6860410880
2022-02-04 07:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,41.95,48.02,995508715,720691160
2022-02-04 07:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,18.48,45.27,527823468,291730364
2022-02-04 07:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.70,30.05,508466710,285697605
2022-02-04 07:00:00,FSM-CPWANG-WIND2019-172-30-56-214,9.99,46.73,1069233050,266198265
2022-02-04 07:00:00,WIN-QA-RDP-230,9.82,28.87,450286464,265711668
2022-02-04 07:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.81,22.10,619102132,5052082596
2022-02-04 07:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.83,37.55,28798853,24929447
2022-02-04 07:00:00,fsm-ntwk-wlan01,1.00,57.31,10678501,25172517
2022-02-04 07:00:00,it-rle-oradb-57141,0.58,2.16,74691447,58756556
2022-02-04 07:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.53,36.72,83954648,41781320
2022-02-04 07:00:00,HOST-172.30.56.104,0.00,0.00,8511546,17424068
2022-02-04 08:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,93.70,47.63,525876905,408697960
2022-02-04 08:00:00,ussvnplesx54.fortinet-us.com,56.26,72.90,150980055040,19584839680
2022-02-04 08:00:00,ussvnplesx58.fortinet-us.com,54.75,70.79,243095470080,12620656640
2022-02-04 08:00:00,ussvnplesx51.fortinet-us.com,47.57,94.99,81444352000,40983695360
2022-02-04 08:00:00,ussvnplesx56.fortinet-us.com,47.37,87.17,42611937280,6462607360
2022-02-04 08:00:00,ussvnplesx57.fortinet-us.com,46.72,86.75,46616924160,8416747520
2022-02-04 08:00:00,ussvnplesx53.fortinet-us.com,46.20,88.81,52601180160,11821035520
2022-02-04 08:00:00,ussvnplesx59.fortinet-us.com,45.83,54.33,195295948800,99865190400
2022-02-04 08:00:00,ussvnplesx55.fortinet-us.com,45.80,86.42,48834498560,17725583360
2022-02-04 08:00:00,ussvnplesx52.fortinet-us.com,43.44,86.42,48501145600,11691192320
2022-02-04 08:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,41.15,47.99,993832355,721008895
2022-02-04 08:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,17.95,45.33,532261608,294168256
2022-02-04 08:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.36,30.26,580410720,324300835
2022-02-04 08:00:00,WIN-QA-RDP-230,8.86,28.87,450730890,266878980
2022-02-04 08:00:00,FSM-CPWANG-WIND2019-172-30-56-214,6.89,46.79,1094430580,274196210
2022-02-04 08:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.82,22.12,627832068,5116706444
2022-02-04 08:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.84,37.66,28934692,25108271
2022-02-04 08:00:00,fsm-ntwk-wlan01,1.05,57.30,10700613,25245850
2022-02-04 08:00:00,it-rle-oradb-57141,0.58,2.16,74812632,59095477
2022-02-04 08:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.55,36.73,84639378,42090475
2022-02-04 08:00:00,HOST-172.30.56.104,0.00,0.00,8540950,17532695
2022-02-04 09:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,92.36,47.64,520076785,407563741
2022-02-04 09:00:00,ussvnplesx54.fortinet-us.com,56.92,72.90,149465620480,22517350400
2022-02-04 09:00:00,ussvnplesx58.fortinet-us.com,55.34,70.80,260405493760,29247979520
2022-02-04 09:00:00,ussvnplesx59.fortinet-us.com,54.32,58.13,276748042240,139304591360
2022-02-04 09:00:00,ussvnplesx56.fortinet-us.com,48.63,86.60,58196602880,19372851200
2022-02-04 09:00:00,ussvnplesx51.fortinet-us.com,47.70,95.02,117531811840,73318154240
2022-02-04 09:00:00,ussvnplesx57.fortinet-us.com,47.16,86.80,58025000960,15954841600
2022-02-04 09:00:00,ussvnplesx53.fortinet-us.com,46.55,88.43,60843847680,18562396160
2022-02-04 09:00:00,ussvnplesx52.fortinet-us.com,46.01,85.99,78492262400,27881062400
2022-02-04 09:00:00,ussvnplesx55.fortinet-us.com,45.97,84.92,59128750080,43626557440
2022-02-04 09:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,42.90,48.12,993748970,722926130
2022-02-04 09:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,17.33,45.43,528731008,295338144
2022-02-04 09:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.64,30.45,510821565,289734265
2022-02-04 09:00:00,FSM-CPWANG-WIND2019-172-30-56-214,10.46,47.56,1103430580,384556894
2022-02-04 09:00:00,WIN-QA-RDP-230,10.17,28.92,451375596,269723976
2022-02-04 09:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.67,22.13,619961528,5066218740
2022-02-04 09:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.83,37.71,29050538,25563326
2022-02-04 09:00:00,fsm-ntwk-wlan01,1.00,57.30,10701921,25919260
2022-02-04 09:00:00,it-rle-oradb-57141,0.58,2.16,74736415,59827188
2022-02-04 09:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.55,36.73,85687284,43157708
2022-02-04 09:00:00,HOST-172.30.56.104,0.00,0.00,8539176,17831003
2022-02-04 10:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,92.75,47.66,527817570,406480034
2022-02-04 10:00:00,ussvnplesx58.fortinet-us.com,56.52,70.84,296935567360,44788019200
2022-02-04 10:00:00,ussvnplesx54.fortinet-us.com,54.86,72.98,152433541120,24232222720
2022-02-04 10:00:00,ussvnplesx59.fortinet-us.com,50.85,51.76,241751654400,130093506560
2022-02-04 10:00:00,ussvnplesx57.fortinet-us.com,48.12,86.56,59542507520,15726366720
2022-02-04 10:00:00,ussvnplesx56.fortinet-us.com,48.03,86.86,53540925440,16599326720
2022-02-04 10:00:00,ussvnplesx52.fortinet-us.com,47.50,86.51,74350858240,30581350400
2022-02-04 10:00:00,ussvnplesx51.fortinet-us.com,47.16,94.35,71356211200,32345681920
2022-02-04 10:00:00,ussvnplesx53.fortinet-us.com,46.55,87.50,63212544000,24062873600
2022-02-04 10:00:00,ussvnplesx55.fortinet-us.com,45.51,83.68,56211804160,27673763840
2022-02-04 10:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,43.94,48.07,1000605240,725557565
2022-02-04 10:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,19.68,45.47,543196416,301697364
2022-02-04 10:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,10.94,30.49,533572305,300450570
2022-02-04 10:00:00,WIN-QA-RDP-230,9.88,28.95,474209214,280249590
2022-02-04 10:00:00,FSM-CPWANG-WIND2019-172-30-56-214,8.66,49.19,1125602915,291879826
2022-02-04 10:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.85,22.11,631163739,5052697600
2022-02-04 10:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.82,37.72,29446126,26226123
2022-02-04 10:00:00,fsm-ntwk-wlan01,1.00,57.30,11210988,26545858
2022-02-04 10:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.56,36.73,88631553,43910198
2022-02-04 10:00:00,it-rle-oradb-57141,0.53,2.16,69317725,59182675
2022-02-04 10:00:00,HOST-172.30.56.104,0.00,0.00,8961180,18428472
2022-02-04 11:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,94.78,47.70,532240950,408809010
2022-02-04 11:00:00,ussvnplesx58.fortinet-us.com,60.38,71.74,285058191360,33040814080
2022-02-04 11:00:00,ussvnplesx54.fortinet-us.com,56.55,73.50,166996336640,20285992960
2022-02-04 11:00:00,ussvnplesx59.fortinet-us.com,52.23,42.40,319082885120,140145827840
2022-02-04 11:00:00,ussvnplesx53.fortinet-us.com,51.56,86.18,92631019520,25941012480
2022-02-04 11:00:00,ussvnplesx57.fortinet-us.com,51.55,86.50,73549864960,17116835840
2022-02-04 11:00:00,ussvnplesx56.fortinet-us.com,48.74,86.70,71745024000,17373655040
2022-02-04 11:00:00,ussvnplesx52.fortinet-us.com,48.66,85.05,92966400000,39084339200
2022-02-04 11:00:00,ussvnplesx51.fortinet-us.com,48.11,93.68,68691804160,26144972800
2022-02-04 11:00:00,ussvnplesx55.fortinet-us.com,46.51,83.40,72638177280,18582364160
2022-02-04 11:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,42.73,48.04,1009278225,724911985
2022-02-04 11:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,21.35,45.30,537762620,299427156
2022-02-04 11:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,11.59,30.43,533409510,297895228
2022-02-04 11:00:00,WIN-QA-RDP-230,10.43,28.96,482192280,284532522
2022-02-04 11:00:00,FSM-CPWANG-WIND2019-172-30-56-214,10.07,49.11,1106583040,300331255
2022-02-04 11:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.90,22.09,637699865,5062576356
2022-02-04 11:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.81,37.73,28817756,25882123
2022-02-04 11:00:00,fsm-ntwk-wlan01,1.00,57.30,11111451,26126943
2022-02-04 11:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.75,89099722,44228201
2022-02-04 11:00:00,it-rle-oradb-57141,0.49,2.16,61636935,56296197
2022-02-04 11:00:00,HOST-172.30.56.104,0.00,0.00,8892958,18126835
2022-02-04 12:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,95.52,47.69,535178540,407392845
2022-02-04 12:00:00,ussvnplesx58.fortinet-us.com,58.69,72.89,257956700160,20253696000
2022-02-04 12:00:00,ussvnplesx54.fortinet-us.com,57.46,74.49,152427724800,10912276480
2022-02-04 12:00:00,ussvnplesx59.fortinet-us.com,56.24,53.40,328157143040,157580021760
2022-02-04 12:00:00,ussvnplesx57.fortinet-us.com,51.57,88.27,69297008640,17424875520
2022-02-04 12:00:00,ussvnplesx52.fortinet-us.com,51.54,85.30,45605314560,20062883840
2022-02-04 12:00:00,ussvnplesx53.fortinet-us.com,50.02,88.64,82394460160,21416202240
2022-02-04 12:00:00,ussvnplesx56.fortinet-us.com,49.43,88.73,68452864000,15853834240
2022-02-04 12:00:00,ussvnplesx51.fortinet-us.com,48.85,95.16,90266275840,46349762560
2022-02-04 12:00:00,ussvnplesx55.fortinet-us.com,47.78,86.27,56703836160,23278325760
2022-02-04 12:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,45.87,48.07,1000698575,714998330
2022-02-04 12:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,19.55,44.91,539471200,296795628
2022-02-04 12:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,11.25,30.45,531321315,293912077
2022-02-04 12:00:00,WIN-QA-RDP-230,9.69,28.96,477994596,277121118
2022-02-04 12:00:00,FSM-CPWANG-WIND2019-172-30-56-214,8.89,49.11,1116659590,280686295
2022-02-04 12:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.82,22.10,648094392,5131732232
2022-02-04 12:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.79,37.72,28927562,25121576
2022-02-04 12:00:00,fsm-ntwk-wlan01,1.19,57.30,11159027,25581004
2022-02-04 12:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.58,36.75,89334924,43543126
2022-02-04 12:00:00,it-rle-oradb-57141,0.48,2.16,64093829,55464316
2022-02-04 12:00:00,HOST-172.30.56.104,0.00,0.00,8915892,17676286
2022-02-04 13:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,93.47,47.70,528738745,400160400
2022-02-04 13:00:00,ussvnplesx54.fortinet-us.com,64.44,74.63,151860551680,11315978240
2022-02-04 13:00:00,ussvnplesx58.fortinet-us.com,58.75,74.08,251142000640,14193807360
2022-02-04 13:00:00,ussvnplesx59.fortinet-us.com,55.25,58.57,217704468480,122379509760
2022-02-04 13:00:00,ussvnplesx52.fortinet-us.com,53.30,84.57,52259471360,30217809920
2022-02-04 13:00:00,ussvnplesx57.fortinet-us.com,48.45,86.63,58800414720,14118563840
2022-02-04 13:00:00,ussvnplesx56.fortinet-us.com,48.24,89.90,46388551680,6462443520
2022-02-04 13:00:00,ussvnplesx53.fortinet-us.com,48.13,89.10,51583139840,10694881280
2022-02-04 13:00:00,ussvnplesx51.fortinet-us.com,47.91,95.56,66837381120,29792174080
2022-02-04 13:00:00,ussvnplesx55.fortinet-us.com,45.38,86.80,36944547840,10203504640
2022-02-04 13:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,44.54,48.05,1023150095,733070610
2022-02-04 13:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,19.75,45.18,540706888,295304728
2022-02-04 13:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,11.75,30.42,535424960,293744460
2022-02-04 13:00:00,WIN-QA-RDP-230,11.18,29.00,478914372,280307628
2022-02-04 13:00:00,FSM-CPWANG-WIND2019-172-30-56-214,9.97,48.77,1117045445,279557465
2022-02-04 13:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.90,22.12,640366036,5069211868
2022-02-04 13:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.82,37.73,29048257,24802538
2022-02-04 13:00:00,fsm-ntwk-wlan01,1.00,57.30,11116472,25130999
2022-02-04 13:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.77,89162130,43134376
2022-02-04 13:00:00,it-rle-oradb-57141,0.51,2.16,69230989,56557387
2022-02-04 13:00:00,HOST-172.30.56.104,0.00,0.00,8913376,17332758
2022-02-04 14:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,95.05,47.67,526769225,397579225
2022-02-04 14:00:00,ussvnplesx54.fortinet-us.com,66.69,74.70,153704263680,14939443200
2022-02-04 14:00:00,ussvnplesx58.fortinet-us.com,58.51,74.08,305611325440,71243837440
2022-02-04 14:00:00,ussvnplesx52.fortinet-us.com,56.31,84.77,49982279680,14227783680
2022-02-04 14:00:00,ussvnplesx59.fortinet-us.com,55.52,60.28,210614865920,108233338880
2022-02-04 14:00:00,ussvnplesx56.fortinet-us.com,49.62,90.04,49117962240,8001433600
2022-02-04 14:00:00,ussvnplesx53.fortinet-us.com,49.14,89.03,61838540800,11869573120
2022-02-04 14:00:00,ussvnplesx51.fortinet-us.com,47.42,95.55,63295037440,28947886080
2022-02-04 14:00:00,ussvnplesx57.fortinet-us.com,46.12,85.65,55211745280,12936744960
2022-02-04 14:00:00,ussvnplesx55.fortinet-us.com,44.97,86.88,39036497920,12586045440
2022-02-04 14:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,42.88,48.03,1014863190,724707290
2022-02-04 14:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,21.36,45.27,539842172,296793992
2022-02-04 14:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.33,30.44,534542965,293764730
2022-02-04 14:00:00,WIN-QA-RDP-230,9.70,29.02,479177844,274664178
2022-02-04 14:00:00,FSM-CPWANG-WIND2019-172-30-56-214,9.24,49.00,1124885155,310536040
2022-02-04 14:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.86,22.11,631836536,5048020276
2022-02-04 14:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.85,37.74,29443765,25139558
2022-02-04 14:00:00,fsm-ntwk-wlan01,1.00,57.30,11148893,25249723
2022-02-04 14:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.58,36.72,90751610,43795150
2022-02-04 14:00:00,it-rle-oradb-57141,0.54,2.16,74689695,58772678
2022-02-04 14:00:00,HOST-172.30.56.104,0.00,0.00,8903838,17366091
2022-02-04 15:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,95.55,47.70,520597975,391818185
2022-02-04 15:00:00,ussvnplesx54.fortinet-us.com,58.84,74.73,169121484800,26314465280
2022-02-04 15:00:00,ussvnplesx58.fortinet-us.com,57.97,73.24,254228910080,16744714240
2022-02-04 15:00:00,ussvnplesx59.fortinet-us.com,55.40,61.28,235822387200,112718254080
2022-02-04 15:00:00,ussvnplesx52.fortinet-us.com,53.40,83.99,42111774720,15220428800
2022-02-04 15:00:00,ussvnplesx56.fortinet-us.com,49.71,90.06,41714176000,6581821440
2022-02-04 15:00:00,ussvnplesx53.fortinet-us.com,48.36,88.99,51840573440,10812252160
2022-02-04 15:00:00,ussvnplesx51.fortinet-us.com,47.58,95.54,86712381440,52657704960
2022-02-04 15:00:00,ussvnplesx57.fortinet-us.com,46.44,85.67,59248865280,13911326720
2022-02-04 15:00:00,ussvnplesx55.fortinet-us.com,44.39,86.77,48682598400,16000143360
2022-02-04 15:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,44.25,48.06,1005572740,717145345
2022-02-04 15:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,19.88,45.27,509283068,288406120
2022-02-04 15:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,11.84,30.41,532337735,291769110
2022-02-04 15:00:00,FSM-CPWANG-WIND2019-172-30-56-214,11.15,48.75,1061275910,269394910
2022-02-04 15:00:00,WIN-QA-RDP-230,9.77,28.95,477361296,272784174
2022-02-04 15:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,4.25,22.45,690567172,5098935804
2022-02-04 15:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.82,37.75,29053084,24712177
2022-02-04 15:00:00,fsm-ntwk-wlan01,1.05,57.32,11386864,25402944
2022-02-04 15:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.58,36.70,89549562,43109582
2022-02-04 15:00:00,it-rle-oradb-57141,0.55,2.16,75635570,58396236
2022-02-04 15:00:00,HOST-172.30.56.104,0.00,0.00,9070334,17515650
2022-02-04 16:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,95.14,47.72,545815090,413901751
2022-02-04 16:00:00,ussvnplesx59.fortinet-us.com,61.74,64.59,242822205440,118020259840
2022-02-04 16:00:00,ussvnplesx58.fortinet-us.com,58.39,72.25,248445706240,14193950720
2022-02-04 16:00:00,ussvnplesx54.fortinet-us.com,57.78,74.71,162572410880,30568181760
2022-02-04 16:00:00,ussvnplesx53.fortinet-us.com,50.05,88.87,60523622400,18305515520
2022-02-04 16:00:00,ussvnplesx56.fortinet-us.com,49.54,87.07,48376852480,10227097600
2022-02-04 16:00:00,ussvnplesx52.fortinet-us.com,48.89,81.97,36807966720,10442342400
2022-02-04 16:00:00,ussvnplesx57.fortinet-us.com,48.87,86.92,60868587520,14163947520
2022-02-04 16:00:00,ussvnplesx51.fortinet-us.com,47.36,95.54,62134292480,25420779520
2022-02-04 16:00:00,ussvnplesx55.fortinet-us.com,45.58,87.98,49349324800,15480340480
2022-02-04 16:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,44.29,48.11,1029977445,735834165
2022-02-04 16:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,19.55,45.32,478844856,281564040
2022-02-04 16:00:00,FSM-CPWANG-WIND2019-172-30-56-214,11.61,48.94,1079477925,387110250
2022-02-04 16:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,11.51,30.44,540142150,294142195
2022-02-04 16:00:00,WIN-QA-RDP-230,9.95,28.98,484203786,275580768
2022-02-04 16:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,4.82,22.55,652317398,5084258300
2022-02-04 16:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.79,37.75,28811257,24251559
2022-02-04 16:00:00,fsm-ntwk-wlan01,1.00,57.34,11616621,25068714
2022-02-04 16:00:00,it-rle-oradb-57141,0.62,2.16,82620662,59927577
2022-02-04 16:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.70,89456737,42693022
2022-02-04 16:00:00,HOST-172.30.56.104,0.00,0.00,8945966,17113030
2022-02-04 17:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,96.50,47.73,426658290,340171474
2022-02-04 17:00:00,ussvnplesx59.fortinet-us.com,60.56,65.57,202908016640,112115363840
2022-02-04 17:00:00,ussvnplesx58.fortinet-us.com,60.30,72.28,256828375040,16952913920
2022-02-04 17:00:00,ussvnplesx54.fortinet-us.com,57.59,74.51,148825661440,22411816960
2022-02-04 17:00:00,ussvnplesx56.fortinet-us.com,52.02,89.68,46490132480,8068771840
2022-02-04 17:00:00,ussvnplesx53.fortinet-us.com,50.63,89.26,51836702720,12261191680
2022-02-04 17:00:00,ussvnplesx57.fortinet-us.com,48.44,87.13,47997972480,8968396800
2022-02-04 17:00:00,ussvnplesx51.fortinet-us.com,47.19,95.53,58556190720,23787683840
2022-02-04 17:00:00,ussvnplesx52.fortinet-us.com,46.30,81.82,37457489920,8351477760
2022-02-04 17:00:00,ussvnplesx55.fortinet-us.com,44.86,88.30,38294179840,11345797120
2022-02-04 17:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,43.92,48.08,1007853695,713212855
2022-02-04 17:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,21.77,45.44,549159212,296419008
2022-02-04 17:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,11.52,30.51,541066554,296432162
2022-02-04 17:00:00,WIN-QA-RDP-230,10.44,28.98,482275578,272556804
2022-02-04 17:00:00,FSM-CPWANG-WIND2019-172-30-56-214,9.66,48.37,1322786315,588903910
2022-02-04 17:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,3.52,22.44,660360766,5149315816
2022-02-04 17:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.78,37.74,28911521,24283379
2022-02-04 17:00:00,fsm-ntwk-wlan01,1.05,57.34,11663333,24989261
2022-02-04 17:00:00,it-rle-oradb-57141,0.65,2.16,85402661,60776616
2022-02-04 17:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.57,36.69,90262116,42951089
2022-02-04 17:00:00,HOST-172.30.56.104,0.00,0.00,8971083,17056248
2022-02-04 18:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,96.12,47.80,518218060,452958860
2022-02-04 18:00:00,ussvnplesx59.fortinet-us.com,59.90,65.68,195786178560,103804395520
2022-02-04 18:00:00,ussvnplesx58.fortinet-us.com,57.53,72.28,237164933120,11004764160
2022-02-04 18:00:00,ussvnplesx54.fortinet-us.com,55.79,74.52,157828956160,23856148480
2022-02-04 18:00:00,ussvnplesx56.fortinet-us.com,51.69,89.81,45705379840,7468687360
2022-02-04 18:00:00,ussvnplesx53.fortinet-us.com,50.51,89.36,45633802240,10687549440
2022-02-04 18:00:00,ussvnplesx57.fortinet-us.com,48.33,87.19,50699530240,8943964160
2022-02-04 18:00:00,ussvnplesx51.fortinet-us.com,47.89,95.55,53323468800,21604884480
2022-02-04 18:00:00,ussvnplesx55.fortinet-us.com,44.70,88.31,41677230080,10940518400
2022-02-04 18:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,42.02,48.09,1037339000,730481710
2022-02-04 18:00:00,ussvnplesx52.fortinet-us.com,40.96,81.86,39292006400,8184852480
2022-02-04 18:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,20.52,45.55,528269016,255715660
2022-02-04 18:00:00,FSM-CPWANG-WIND2019-172-30-56-214,12.79,48.27,1429121545,661254025
2022-02-04 18:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.15,30.46,555238546,298402093
2022-02-04 18:00:00,WIN-QA-RDP-230,9.51,28.96,505643922,280585740
2022-02-04 18:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.76,22.31,651632644,5060183632
2022-02-04 18:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.78,37.74,29218302,24744899
2022-02-04 18:00:00,fsm-ntwk-wlan01,1.10,57.34,12057255,25370198
2022-02-04 18:00:00,it-rle-oradb-57141,0.64,2.16,86722119,62046069
2022-02-04 18:00:00,FSM-TTRINH-CENTOS8-KAFKA-172.30.56.34,0.58,36.71,94308167,44376570
2022-02-04 18:00:00,HOST-172.30.56.104,0.00,0.00,9313074,17238469
2022-02-04 19:00:00,FSM-GFU-Window2012R2-WIN2012R2-172-30-56-123,96.92,47.74,622176725,561439155
2022-02-04 19:00:00,ussvnplesx59.fortinet-us.com,60.24,65.82,215638650880,103610368000
2022-02-04 19:00:00,ussvnplesx58.fortinet-us.com,58.02,72.31,284538368000,52724224000
2022-02-04 19:00:00,ussvnplesx54.fortinet-us.com,56.96,74.53,229529149440,57914531840
2022-02-04 19:00:00,ussvnplesx56.fortinet-us.com,51.51,89.84,68964925440,14179962880
2022-02-04 19:00:00,ussvnplesx53.fortinet-us.com,50.65,89.53,136929341440,92011274240
2022-02-04 19:00:00,ussvnplesx57.fortinet-us.com,48.47,87.27,86846545920,38299955200
2022-02-04 19:00:00,ussvnplesx51.fortinet-us.com,47.38,95.51,74101104640,41541754880
2022-02-04 19:00:00,ussvnplesx55.fortinet-us.com,44.71,88.33,42701414400,11885957120
2022-02-04 19:00:00,FSM-GFU1-Window2022-WIN2022-172-30-56-125,41.42,48.04,1012382995,715381415
2022-02-04 19:00:00,ussvnplesx52.fortinet-us.com,40.77,82.03,85147607040,53991874560
2022-02-04 19:00:00,FSM-GFU-Window2016-WIN2016test-172-30-56-126.gfu.com,20.62,45.60,530297528,255184000
2022-02-04 19:00:00,FSM-GFU-Window10-WIN10-172-30-56-127,12.11,30.40,556843385,298755739
2022-02-04 19:00:00,WIN-QA-RDP-230,10.69,28.96,504490908,280050552
2022-02-04 19:00:00,FSM-CPWANG-WIND2019-172-30-56-214,9.82,48.31,1402070735,653706045
2022-02-04 19:00:00,WIN-2R27C8ADMT3.fortisiem-lab.net,2.95,22.32,653965488,5064090088
2022-02-04 19:00:00,FSM-RPRAJUDHA-CENTOS8-NFS217-172.30.57.217,1.77,37.74,29060306,24391897
2022-02-04 19:00:00,fsm-ntwk-wlan01,1.10,57.34,12223071,25567277
